t,value
1434062768,0.01998138427734375
1434062770,0.022257486979166668
1434062772,0.022271474202473957
1434062774,0.022271474202473957
1434062776,0.022279103597005207
1434062778,0.022301991780598957
1434062780,0.02252960205078125
1434062782,0.022767384847005207
1434062784,0.022858937581380207
1434062786,0.022858937581380207
1434062788,0.022904713948567707
1434062790,0.022919972737630207
1434062792,0.022919972737630207
1434062794,0.022935231526692707
1434062796,0.023075103759765625
1434062798,0.023089090983072918
1434062800,0.023225148518880207
1434062802,0.023258209228515625
1434062804,0.023281097412109375
1434062806,0.023311614990234375
1434062808,0.023370107014973957
1434062810,0.023419698079427082
1434062812,0.023434956868489582
1434062814,0.023563385009765625
1434062816,0.02367401123046875
1434062818,0.023874918619791668
1434062820,0.024173736572265625
1434062822,0.02410125732421875
1434062824,0.024134318033854168
1434062826,0.025316874186197918
1434062828,0.028708140055338543
1434062830,0.030178070068359375
1434062832,0.0329132080078125
