t,value
1434192195,128445344
1434192197,138429832
1434192199,139120696
1434192201,142483504
1434192203,143172632
1434192205,52600232
1434192207,59089584
1434192209,65047152
1434192211,67354472
1434192213,68016256
1434192215,68809904
1434192217,69620016
1434192219,71316600
1434192221,72517664
1434192223,73193080
1434192225,75433776
1434192227,76251904
1434192229,76919960
1434192231,78081312
1434192233,78873272
1434192235,79647656
1434192237,80311952
1434192239,80941136
1434192241,84111608
1434192243,84793144
1434192245,106824120
1434192247,107614224
1434192249,109022960
1434192251,137341784
1434192253,147220480
1434192255,148373704
1434192257,150496680
1434192259,152724904
1434192261,76106776
1434192263,77347608
1434192265,79025320
1434192267,109334224
1434192269,111032912
1434192271,129740504
1434192273,131406896
1434192275,154700256
1434192277,155953024
1434192279,157622352
1434192281,76111672
1434192283,77498024
1434192285,97239056
1434192287,98741000
1434192289,100318128
1434192291,121276752
1434192293,122368360
1434192295,141471376
1434192297,143332824
1434192299,144338400
1434192301,64543704
1434192303,67068456
1434192305,89284528
1434192307,90801328
1434192309,92072648
1434192311,114791016
1434192313,116347560
1434192315,136897104
1434192317,138786344
1434192319,139979824
1434192321,160361872
1434192323,64431376
1434192325,86840848
1434192327,88098496
1434192329,89559096
1434192331,112107712
1434192333,113648368
1434192335,135274712
1434192337,136999488
1434192339,138496632
1434192341,71828832
1434192343,73368816
1434192345,93260248
1434192347,94632856
1434192349,96370480
1434192351,116416280
1434192353,117479760
1434192355,139341872
1434192357,140687880
1434192359,142099776
1434192361,73067024
1434192363,74545064
1434192365,94128168
1434192367,95607840
1434192369,97017640
1434192371,119557400
1434192373,120981432
1434192375,141580272
1434192377,143255304
1434192379,144658136
1434192381,76792576
1434192383,78440560
1434192385,98128904
1434192387,99774064
1434192389,101142968
1434192391,121580640
1434192393,122964024
1434192395,141309200
1434192397,142947768
1434192399,144368944
1434192401,76886072
1434192403,79101424
1434192405,99367032
1434192407,101091752
1434192409,102462840
1434192411,120958224
1434192413,122590912
1434192415,141624448
1434192417,143168648
1434192419,144575936
1434192421,80442168
1434192423,81765504
1434192425,100963512
1434192427,102511392
1434192429,103966304
1434192431,124094208
1434192433,125406464
1434192435,148101536
1434192437,149611592
1434192439,65975624
1434192441,87033328
1434192443,88631784
1434192445,109144296
1434192447,110932344
1434192449,112521936
1434192451,133217904
1434192453,134520856
1434192455,69409784
1434192457,71054056
1434192459,72571800
1434192461,91368272
1434192463,92749432
1434192465,111571608
1434192467,113164312
1434192469,114620480
1434192471,134004080
1434192473,135375576
1434192475,68557240
1434192477,70165136
1434192479,71734208
1434192481,92433280
1434192483,94047936
1434192485,116034072
1434192487,117696992
1434192489,119130584
1434192491,139447672
1434192493,140925192
1434192495,74649640
1434192497,76292088
1434192499,77749688
1434192501,98397864
1434192503,99812488
1434192505,121130336
1434192507,122808312
1434192509,124557720
1434192511,144065064
1434192513,145785760
1434192515,75612776
1434192517,76740040
1434192519,78181648
1434192521,97990416
1434192523,99649432
1434192525,119786984
1434192527,121742400
1434192529,123204016
1434192531,143222936
1434192533,144614928
1434192535,73403568
1434192537,74948152
1434192539,76374584
1434192541,95729608
1434192543,97187984
1434192545,119974264
1434192547,121825464
1434192549,123416440
1434192551,144644952
1434192553,146112448
1434192555,73461328
1434192557,74894192
1434192559,76640016
1434192561,96203224
1434192563,97915920
1434192565,117452080
1434192567,118893448
1434192569,120493392
1434192571,139991944
1434192573,141498176
1434192575,68095720
1434192577,69967864
1434192579,71526376
1434192581,91571560
1434192583,93053864
1434192585,113651480
1434192587,114918216
1434192589,116375664
1434192591,136089408
1434192593,137889936
1434192595,158621560
1434192597,160087736
1434192599,66447368
1434192601,86026248
1434192603,87756792
1434192605,108646184
1434192607,110390528
1434192609,112026832
1434192611,132921320
1434192613,134535200
1434192615,154952920
1434192617,156830768
1434192619,158184056
1434192621,82194256
1434192623,83688160
1434192625,105609960
1434192627,106993904
1434192629,108950064
1434192631,129514536
1434192633,131039536
1434192635,151351456
1434192637,153103264
1434192639,154517984
1434192641,76054336
1434192643,77199960
1434192645,97031392
1434192647,98402808
1434192649,100277944
1434192651,120402472
1434192653,122027952
1434192655,141743336
1434192657,143333904
1434192659,145140064
1434192661,164099488
1434192663,165840376
1434192665,85768336
1434192667,87533904
1434192669,89067008
1434192671,109615400
