t,value
1434196026,70
1434196028,191
1434196030,191
1434196032,191
1434196034,191
1434196036,191
1434196038,191
1434196040,191
1434196042,191
1434196044,191
1434196046,191
1434196048,191
1434196050,191
1434196052,191
1434196054,191
1434196056,191
1434196058,191
1434196060,191
1434196062,191
1434196064,191
1434196066,191
1434196068,191
1434196070,191
1434196072,191
1434196074,191
1434196076,191
1434196078,191
1434196080,191
1434196082,191
1434196084,191
1434196086,191
1434196088,191
1434196090,191
1434196092,191
1434196094,191
1434196096,191
1434196098,191
1434196100,191
1434196102,191
1434196104,191
1434196106,191
1434196108,191
1434196110,191
1434196112,191
1434196114,191
1434196116,191
1434196118,191
1434196120,191
1434196122,191
