t,value
1434196665,1
1434196667,1
1434196669,1
1434196671,1
1434196673,1
1434196675,1
1434196677,2
1434196679,2
1434196681,2
1434196683,2
1434196685,2
1434196687,2
1434196689,2
1434196691,2
1434196693,2
1434196695,2
1434196697,2
1434196699,2
1434196701,2
1434196703,2
1434196705,2
1434196707,2
1434196709,2
1434196711,2
1434196713,2
1434196715,2
1434196717,2
1434196719,2
1434196721,2
1434196723,2
1434196725,2
1434196727,2
1434196729,2
1434196731,2
1434196733,2
1434196735,2
1434196737,2
1434196739,2
1434196741,3
1434196743,3
1434196745,3
1434196747,3
1434196749,3
1434196751,3
1434196753,3
1434196755,3
1434196757,3
1434196759,3
1434196761,3
1434196763,3
1434196765,3
1434196767,3
1434196769,3
1434196771,3
1434196773,3
1434196775,3
1434196777,3
1434196779,3
1434196781,4
1434196783,4
1434196785,4
1434196787,4
1434196789,4
1434196791,4
1434196793,4
1434196795,4
1434196797,4
1434196799,4
1434196801,5
1434196803,5
1434196805,5
1434196807,5
1434196809,5
1434196811,5
1434196813,5
1434196815,6
1434196817,6
1434196819,6
1434196821,6
1434196823,6
1434196825,6
1434196827,6
1434196829,6
1434196831,7
1434196833,7
1434196835,7
1434196837,7
1434196839,7
1434196841,7
1434196843,8
1434196845,8
1434196847,8
1434196849,8
1434196851,8
1434196853,8
1434196855,9
1434196857,9
1434196859,9
1434196861,9
1434196863,9
1434196865,9
1434196867,9
1434196869,9
1434196871,10
1434196873,10
1434196875,10
1434196877,10
1434196879,10
1434196881,10
1434196883,10
1434196885,11
1434196887,11
1434196889,11
1434196891,11
1434196893,11
1434196895,11
1434196897,11
1434196899,11
1434196901,12
1434196903,12
1434196905,12
1434196907,12
1434196909,12
1434196911,12
1434196913,12
1434196915,12
1434196917,13
1434196919,13
1434196921,13
1434196923,13
1434196925,13
1434196927,13
1434196929,13
1434196931,13
1434196933,14
1434196935,14
1434196937,14
1434196939,14
1434196941,14
1434196943,14
1434196945,14
1434196947,14
1434196949,15
1434196951,15
1434196953,15
1434196955,15
1434196957,15
1434196959,15
