t,value
1434197227,0
1434197229,0
1434197231,1
1434197233,1
1434197235,2
1434197237,2
1434197239,2
1434197241,3
1434197243,3
1434197245,4
1434197247,4
1434197249,4
1434197251,5
1434197253,5
1434197255,6
1434197257,6
1434197259,6
1434197261,7
1434197263,7
1434197265,8
1434197267,8
1434197269,8
1434197271,9
1434197273,9
1434197275,10
1434197277,10
1434197279,10
1434197281,11
1434197283,11
1434197285,12
1434197287,12
1434197289,12
1434197291,13
1434197293,13
1434197295,14
1434197297,14
1434197299,14
1434197301,15
1434197303,15
1434197305,16
1434197307,16
1434197309,16
1434197311,17
1434197313,17
1434197315,18
1434197317,18
1434197319,18
1434197321,19
1434197323,19
1434197325,19
1434197327,19
1434197329,19
1434197331,20
1434197333,20
1434197335,20
1434197337,22
1434197339,22
1434197341,23
1434197343,23
1434197345,24
1434197347,24
1434197349,24
1434197351,25
1434197353,25
1434197355,26
1434197357,26
1434197359,26
1434197361,27
1434197363,27
1434197365,28
1434197367,28
1434197369,28
1434197371,29
1434197373,29
1434197375,30
1434197377,30
1434197379,30
1434197381,31
1434197383,31
1434197385,32
1434197387,32
1434197389,32
1434197391,33
1434197393,33
1434197395,34
1434197397,34
1434197399,34
1434197401,35
1434197403,35
1434197405,36
1434197407,36
1434197409,36
1434197411,37
1434197413,37
1434197415,38
1434197417,38
1434197419,38
1434197421,39
1434197423,39
1434197425,40
1434197427,40
1434197429,40
1434197431,41
1434197433,41
1434197435,42
1434197437,42
1434197439,42
1434197441,43
1434197443,43
1434197445,44
1434197447,44
1434197449,44
1434197451,45
1434197453,45
1434197455,46
1434197457,46
1434197459,46
1434197461,47
1434197463,47
1434197465,48
1434197467,48
1434197469,48
1434197471,49
1434197473,49
1434197475,50
1434197477,50
1434197479,50
1434197481,51
1434197483,51
1434197485,52
1434197487,52
1434197489,52
1434197491,53
1434197493,53
1434197495,54
1434197497,54
1434197499,54
1434197501,55
1434197503,55
1434197505,56
1434197507,56
1434197509,56
1434197511,57
1434197513,57
1434197515,58
1434197517,58
1434197519,58
1434197521,59
1434197523,59
1434197525,60
1434197527,60
1434197529,60
1434197531,61
1434197533,61
1434197535,62
1434197537,62
1434197539,62
1434197541,63
1434197543,63
1434197545,64
1434197547,64
1434197549,64
1434197551,65
1434197553,65
1434197555,66
1434197557,66
1434197559,66
1434197561,67
1434197563,67
1434197565,68
1434197567,68
1434197569,68
1434197571,69
1434197573,69
1434197575,70
1434197577,70
1434197579,70
1434197581,71
1434197583,71
1434197585,72
1434197587,72
1434197589,72
1434197591,73
1434197593,73
1434197595,74
1434197597,74
1434197599,74
1434197601,75
1434197603,75
1434197605,76
1434197607,76
1434197609,76
1434197611,77
1434197613,77
1434197615,78
1434197617,78
1434197619,78
1434197621,79
1434197623,79
1434197625,80
1434197627,80
1434197629,80
1434197631,81
1434197633,81
1434197635,82
1434197637,82
1434197639,82
1434197641,83
1434197643,83
1434197645,84
1434197647,84
1434197649,84
1434197651,85
1434197653,85
1434197655,86
1434197657,86
1434197659,86
1434197661,87
1434197663,87
1434197665,88
1434197667,88
1434197669,88
1434197671,89
1434197673,89
1434197675,90
1434197677,90
1434197679,90
1434197681,91
1434197683,91
1434197685,92
1434197687,92
1434197689,92
1434197691,93
1434197693,93
1434197695,94
1434197697,94
1434197699,94
1434197701,95
1434197703,95
1434197705,96
1434197707,96
1434197709,96
1434197711,97
1434197713,97
1434197715,98
1434197717,98
1434197719,98
1434197721,99
1434197723,99
1434197725,100
1434197727,100
1434197729,100
1434197731,100
1434197733,100
1434197735,100
1434197737,100
1434197739,100
1434197741,100
1434197743,100
1434197745,100
1434197747,100
1434197749,100
1434197751,100
1434197753,100
1434197755,100
1434197757,100
1434197759,100
1434197761,100
1434197763,100
1434197765,100
1434197767,100
1434197769,100
1434197771,100
1434197773,100
1434197775,100
1434197777,100
1434197779,100
1434197781,100
1434197783,100
1434197785,100
1434197787,100
1434197789,100
1434197791,100
1434197793,100
1434197795,100
1434197797,100
1434197799,100
1434197801,100
1434197803,100
1434197805,100
1434197807,100
1434197809,100
1434197811,100
1434197813,100
1434197815,100
