t,value
1434197227,1
1434197229,1
1434197231,2
1434197233,2
1434197235,3
1434197237,3
1434197239,3
1434197241,4
1434197243,4
1434197245,5
1434197247,5
1434197249,5
1434197251,6
1434197253,6
1434197255,7
1434197257,7
1434197259,7
1434197261,8
1434197263,8
1434197265,9
1434197267,9
1434197269,9
1434197271,10
1434197273,10
1434197275,11
1434197277,11
1434197279,11
1434197281,12
1434197283,12
1434197285,13
1434197287,13
1434197289,13
1434197291,14
1434197293,14
1434197295,15
1434197297,15
1434197299,15
1434197301,16
1434197303,16
1434197305,17
1434197307,17
1434197309,17
1434197311,18
1434197313,18
1434197315,19
1434197317,20
1434197319,20
1434197321,21
1434197323,21
1434197325,22
1434197327,22
1434197329,22
1434197331,23
1434197333,23
1434197335,23
1434197337,24
1434197339,24
1434197341,25
1434197343,25
1434197345,26
1434197347,26
1434197349,26
1434197351,27
1434197353,27
1434197355,28
1434197357,28
1434197359,28
1434197361,29
1434197363,29
1434197365,30
1434197367,30
1434197369,30
1434197371,31
1434197373,31
1434197375,32
1434197377,32
1434197379,32
1434197381,33
1434197383,33
1434197385,34
1434197387,34
1434197389,34
1434197391,35
1434197393,35
1434197395,36
1434197397,36
1434197399,36
1434197401,37
1434197403,37
1434197405,38
1434197407,38
1434197409,38
1434197411,39
1434197413,39
1434197415,40
1434197417,40
1434197419,40
1434197421,41
1434197423,41
1434197425,42
1434197427,42
1434197429,42
1434197431,43
1434197433,43
1434197435,44
1434197437,44
1434197439,44
1434197441,45
1434197443,45
1434197445,46
1434197447,46
1434197449,46
1434197451,47
1434197453,47
1434197455,48
1434197457,48
1434197459,48
1434197461,49
1434197463,49
1434197465,50
1434197467,50
1434197469,50
1434197471,51
1434197473,51
1434197475,52
1434197477,52
1434197479,52
1434197481,53
1434197483,53
1434197485,54
1434197487,54
1434197489,54
1434197491,55
1434197493,55
1434197495,56
1434197497,56
1434197499,56
1434197501,57
1434197503,57
1434197505,58
1434197507,58
1434197509,58
1434197511,59
1434197513,59
1434197515,60
1434197517,60
1434197519,60
1434197521,61
1434197523,61
1434197525,62
1434197527,62
1434197529,62
1434197531,63
1434197533,63
1434197535,64
1434197537,64
1434197539,64
1434197541,65
1434197543,65
1434197545,66
1434197547,66
1434197549,66
1434197551,67
1434197553,67
1434197555,68
1434197557,68
1434197559,68
1434197561,69
1434197563,69
1434197565,70
1434197567,70
1434197569,70
1434197571,71
1434197573,71
1434197575,72
1434197577,72
1434197579,72
1434197581,73
1434197583,73
1434197585,74
1434197587,74
1434197589,74
1434197591,75
1434197593,75
1434197595,76
1434197597,76
1434197599,76
1434197601,77
1434197603,77
1434197605,78
1434197607,78
1434197609,78
1434197611,79
1434197613,79
1434197615,80
1434197617,80
1434197619,80
1434197621,81
1434197623,81
1434197625,82
1434197627,82
1434197629,82
1434197631,83
1434197633,83
1434197635,84
1434197637,84
1434197639,84
1434197641,85
1434197643,85
1434197645,86
1434197647,86
1434197649,86
1434197651,87
1434197653,87
1434197655,88
1434197657,88
1434197659,88
1434197661,89
1434197663,89
1434197665,90
1434197667,90
1434197669,90
1434197671,91
1434197673,91
1434197675,92
1434197677,92
1434197679,92
1434197681,93
1434197683,93
1434197685,94
1434197687,94
1434197689,94
1434197691,95
1434197693,95
1434197695,96
1434197697,96
1434197699,96
1434197701,97
1434197703,97
1434197705,98
1434197707,98
1434197709,98
1434197711,99
1434197713,99
1434197715,100
1434197717,100
1434197719,100
1434197721,101
1434197723,101
1434197725,102
1434197727,102
1434197729,102
1434197731,103
1434197733,103
1434197735,104
1434197737,104
1434197739,104
1434197741,105
1434197743,105
1434197745,106
1434197747,106
1434197749,106
1434197751,107
1434197753,107
1434197755,108
1434197757,108
1434197759,108
1434197761,109
1434197763,109
1434197765,110
1434197767,110
1434197769,110
1434197771,111
1434197773,111
1434197775,112
1434197777,112
1434197779,112
1434197781,113
1434197783,113
1434197785,114
1434197787,114
1434197789,114
1434197791,115
1434197793,115
1434197795,116
1434197797,116
1434197799,116
1434197801,117
1434197803,117
1434197805,118
1434197807,118
1434197809,118
1434197811,119
1434197813,119
1434197815,120
