t,value
1434196163,RUNNING
1434196165,RUNNING
1434196167,RUNNING
1434196169,RUNNING
1434196171,RUNNING
1434196173,RUNNING
1434196175,RUNNING
1434196177,RUNNING
1434196179,RUNNING
1434196181,RUNNING
1434196183,RUNNING
1434196185,RUNNING
1434196187,RUNNING
1434196189,RUNNING
1434196191,RUNNING
1434196193,RUNNING
1434196195,RUNNING
1434196197,RUNNING
1434196199,RUNNING
1434196201,RUNNING
1434196203,RUNNING
1434196205,RUNNING
1434196207,RUNNING
1434196209,RUNNING
1434196211,RUNNING
1434196213,RUNNING
1434196215,RUNNING
1434196217,RUNNING
1434196219,RUNNING
1434196221,RUNNING
1434196223,RUNNING
1434196225,RUNNING
1434196227,RUNNING
1434196229,RUNNING
1434196231,RUNNING
1434196233,RUNNING
1434196235,RUNNING
1434196237,RUNNING
1434196239,RUNNING
1434196241,RUNNING
1434196243,RUNNING
1434196245,RUNNING
1434196247,RUNNING
1434196249,RUNNING
1434196251,RUNNING
1434196253,RUNNING
1434196255,RUNNING
1434196257,RUNNING
1434196259,RUNNING
1434196261,RUNNING
1434196263,RUNNING
1434196265,RUNNING
1434196267,RUNNING
1434196269,RUNNING
1434196271,RUNNING
1434196273,RUNNING
1434196275,RUNNING
1434196277,RUNNING
1434196279,RUNNING
1434196281,RUNNING
1434196283,RUNNING
1434196285,RUNNING
1434196287,RUNNING
1434196289,RUNNING
1434196291,RUNNING
1434196293,RUNNING
1434196295,RUNNING
1434196297,RUNNING
1434196299,RUNNING
1434196301,RUNNING
1434196303,RUNNING
1434196305,RUNNING
1434196307,RUNNING
1434196309,RUNNING
1434196311,RUNNING
1434196313,RUNNING
1434196315,RUNNING
1434196317,RUNNING
1434196319,RUNNING
1434196321,RUNNING
1434196323,RUNNING
1434196325,RUNNING
1434196327,RUNNING
1434196329,RUNNING
1434196331,RUNNING
1434196333,RUNNING
1434196335,RUNNING
1434196337,RUNNING
1434196339,RUNNING
1434196341,RUNNING
1434196343,RUNNING
1434196345,RUNNING
1434196347,RUNNING
1434196349,RUNNING
1434196351,RUNNING
1434196353,RUNNING
1434196355,RUNNING
1434196357,RUNNING
1434196359,RUNNING
1434196361,RUNNING
1434196363,RUNNING
1434196365,RUNNING
1434196367,RUNNING
1434196369,RUNNING
1434196371,RUNNING
1434196373,RUNNING
1434196375,RUNNING
1434196377,RUNNING
1434196379,RUNNING
1434196381,RUNNING
1434196383,RUNNING
1434196385,RUNNING
1434196387,RUNNING
1434196389,RUNNING
1434196391,RUNNING
1434196393,RUNNING
1434196395,RUNNING
1434196397,RUNNING
1434196399,RUNNING
1434196401,RUNNING
1434196403,RUNNING
1434196405,RUNNING
1434196407,RUNNING
1434196409,RUNNING
1434196411,RUNNING
1434196413,RUNNING
1434196415,RUNNING
1434196417,RUNNING
1434196419,RUNNING
1434196421,RUNNING
1434196423,RUNNING
1434196425,RUNNING
1434196427,RUNNING
1434196429,RUNNING
1434196431,RUNNING
1434196433,RUNNING
1434196435,RUNNING
1434196437,RUNNING
1434196439,FINISHED
1434196441,FINISHED
1434196443,FINISHED
1434196445,FINISHED
1434196447,FINISHED
1434196449,FINISHED
1434196451,FINISHED
1434196453,FINISHED
1434196455,FINISHED
1434196457,FINISHED
1434196459,FINISHED
1434196461,FINISHED
1434196463,FINISHED
1434196465,FINISHED
1434196467,FINISHED
1434196469,FINISHED
1434196471,FINISHED
1434196473,FINISHED
1434196475,FINISHED
1434196477,FINISHED
1434196479,FINISHED
1434196481,FINISHED
1434196483,FINISHED
1434196485,FINISHED
1434196487,FINISHED
1434196489,FINISHED
1434196491,FINISHED
1434196493,FINISHED
1434196495,FINISHED
1434196497,FINISHED
1434196499,FINISHED
1434196501,FINISHED
1434196503,FINISHED
1434196505,FINISHED
1434196507,FINISHED
1434196509,FINISHED
1434196511,FINISHED
1434196513,FINISHED
1434196515,FINISHED
1434196517,FINISHED
1434196519,FINISHED
