t,value
1434193857,-1
1434193859,-1
1434193861,46
1434193863,46
1434193865,6
1434193867,6
1434193869,6
1434193871,5
1434193873,5
1434193875,4
1434193877,4
1434193879,4
1434193881,5
1434193883,5
1434193885,6
1434193887,6
1434193889,6
1434193891,5
1434193893,5
1434193895,5
1434193897,5
1434193899,5
1434193901,7
1434193903,7
1434193905,6
1434193907,6
1434193909,6
1434193911,4
1434193913,4
1434193915,5
1434193917,5
1434193919,5
1434193921,5
1434193923,5
1434193925,5
1434193927,2433
1434193929,2433
1434193931,568
1434193933,568
1434193935,446
1434193937,446
1434193939,446
1434193941,616
1434193943,616
1434193945,495
1434193947,495
1434193949,495
1434193951,457
1434193953,457
1434193955,443
1434193957,443
1434193959,443
1434193961,535
1434193963,535
1434193965,375
1434193967,375
1434193969,375
1434193971,418
1434193973,418
1434193975,385
1434193977,385
1434193979,385
1434193981,455
1434193983,455
1434193985,418
1434193987,418
1434193989,418
1434193991,442
1434193993,442
1434193995,390
1434193997,390
1434193999,390
1434194001,430
1434194003,430
1434194005,402
1434194007,402
1434194009,402
1434194011,334
1434194013,334
1434194015,425
1434194017,425
1434194019,425
1434194021,433
1434194023,433
1434194025,367
1434194027,367
1434194029,367
1434194031,405
1434194033,405
1434194035,405
1434194037,405
1434194039,405
1434194041,434
1434194043,434
1434194045,322
1434194047,322
1434194049,322
1434194051,400
1434194053,400
1434194055,404
1434194057,404
1434194059,404
1434194061,358
1434194063,358
1434194065,414
1434194067,414
1434194069,414
1434194071,364
1434194073,364
1434194075,372
1434194077,372
1434194079,372
1434194081,368
1434194083,368
1434194085,393
1434194087,393
1434194089,393
1434194091,341
1434194093,341
1434194095,375
1434194097,375
1434194099,375
1434194101,377
1434194103,377
1434194105,355
1434194107,355
1434194109,355
1434194111,424
1434194113,424
1434194115,383
1434194117,383
1434194119,383
1434194121,390
1434194123,390
1434194125,404
1434194127,404
1434194129,404
1434194131,386
1434194133,386
1434194135,345
1434194137,345
1434194139,345
1434194141,377
1434194143,377
1434194145,360
1434194147,360
1434194149,360
1434194151,385
1434194153,385
1434194155,355
1434194157,355
1434194159,355
1434194161,354
1434194163,354
1434194165,365
1434194167,365
1434194169,365
1434194171,364
1434194173,364
1434194175,382
1434194177,382
1434194179,382
1434194181,388
1434194183,388
1434194185,306
1434194187,306
1434194189,306
1434194191,357
1434194193,357
1434194195,309
1434194197,309
1434194199,309
1434194201,337
1434194203,337
1434194205,344
1434194207,344
1434194209,344
1434194211,316
1434194213,316
