t,value
1434195095,0.24883388436358908
1434195097,0.06460703974184782
1434195099,0.10648712904556938
1434195101,0.1093846196713655
1434195103,0.11076991454414699
1434195105,0.11182071851647418
1434195107,0.11287154322085173
1434195109,0.11390215417613155
1434195111,0.11497501705003821
1434195113,0.11694051908410114
1434195115,0.12063650462938391
1434195117,0.12166844243588655
1434195119,0.12268014576124109
1434195121,0.12373405954112178
1434195123,0.1251015041185462
1434195125,0.12613340046094812
1434195127,0.12716569071230682
1434195129,0.12817718671715778
1434195131,0.1292311419611392
1434195133,0.1305985450744629
1434195135,0.13163046214891516
1434195137,0.13266281459642493
1434195139,0.13367406181667163
1434195141,0.13472768534784732
1434195143,0.13609492260476816
1434195145,0.1371265286984651
1434195147,0.13815923359083093
1434195149,0.13917085398798404
1434195151,0.1402249750883683
1434195153,0.14159200502478558
1434195155,0.14262398429538892
1434195157,0.14365596356599228
1434195159,0.14466808153235394
1434195161,0.14572170506352963
1434195163,0.14708852767944336
1434195165,0.14814171583756156
1434195167,0.14911081479943317
1434195169,0.15016545420107635
1434195171,0.15119784811268683
1434195173,0.15256491951320483
1434195175,0.15361852231233017
1434195177,0.15458772493445355
1434195179,0.15561995298966116
1434195181,0.15667397042979364
1434195183,0.1580199780671493
1434195185,0.15907337354577106
1434195187,0.16004143590512482
1434195189,0.16109576432601266
1434195191,0.1640360873678456
1434195193,0.16537769981052564
1434195195,0.16642707327137823
1434195197,0.16739161118217136
1434195199,0.16844164806863535
1434195201,0.16949122884999152
1434195203,0.17083309007727582
1434195205,0.1718822147535241
1434195207,0.17284729169762653
1434195209,0.17389703833538553
1434195211,0.17494719961415167
1434195213,0.1762888120568317
1434195215,0.1773384135702382
1434195217,0.17832455427750296
1434195219,0.1793741972550102
1434195221,0.18217180086218793
1434195223,0.18322129871534265
1434195225,0.18605895664380945
1434195227,0.18742175724195398
1434195229,0.18842871292777683
1434195231,0.18941425240558127
1434195233,0.1904636465984842
1434195235,0.19151304079138715
1434195237,0.1925626215727433
1434195239,0.1936334112416143
1434195241,0.19499590085900348
1434195243,0.196003126061481
1434195245,0.19698922530464505
1434195247,0.19803861949754797
1434195249,0.19908801369045093
1434195251,0.20043292252913766
1434195253,0.20150186704552692
1434195255,0.20286294688349185
1434195257,0.20386809888093368
1434195259,0.20485258102416992
1434195261,0.20590031665304434
1434195263,0.20694780349731445
1434195265,0.20799597449924634
1434195267,0.2090656861014988
1434195269,0.2104266830112623
1434195271,0.21143237404201343
1434195273,0.2124165037403936
1434195275,0.213464239369268
1434195277,0.21451172621353812
1434195279,0.21555964843086575
1434195281,0.2166290283203125
1434195283,0.21798985937367316
1434195285,0.2189950528352157
1434195287,0.2199797837630562
1434195289,0.22102751939193063
1434195291,0.22207500623620074
1434195293,0.22312317723813263
1434195295,0.22419230834297513
1434195297,0.22555394794629968
1434195299,0.22655903774759042
1434195301,0.2275431674459706
1434195303,0.22859065429024075
1434195305,0.22963814113451086
1434195307,0.23068631213644278
1434195309,0.2320475785628609
1434195311,0.23309620566990064
1434195313,0.23410127473914105
1434195315,0.23508571541827658
1434195317,0.23613345104715097
1434195319,0.23720262361609418
1434195321,0.23825054583342178
1434195323,0.23931992572286856
1434195325,0.2406807567762292
1434195327,0.24168590877367102
1434195329,0.24443721771240234
1434195331,0.24548561676688815
1434195333,0.2465331036111583
1434195335,0.24758092216823413
1434195337,0.2486500532730766
1434195339,0.2500323005344557
1434195341,0.2507879423058551
1434195343,0.2520641036655592
1434195345,0.2530269830123238
1434195347,0.25405315730882727
